1.98	12.84	3.02	15.25	12.84	8.27	7	58
1.86	11.16	1.65	13.68	11.51	9.1	7	59
2.38	13.05	2.5	12.99	9.64	7.86	7	60
2.93	11.82	2.48	15.32	11.94	10.83	7	61
2.34	15.72	3.7	14.24	12.82	7.21	7	62
3.02	15.12	3.26	12.88	9.05	9.26	8	63
2.63	12.09	2.63	13.15	8.81	8.6	8	64
3.37	12.99	3.51	13.86	9.62	9.76	8	65
3.14	14.83	3.05	13.96	10.65	8.01	8	66
3.13	12.5	2.91	13.85	9.64	8.14	8	67
2.93	16.46	2.45	12.03	9.87	12.85	8	68
2.25	12.3	1.66	13.83	9.67	10.57	8	69
1.86	11.6	3.17	11.6	9.85	8.54	8	70
2.72	14.85	4.7	10.52	11.39	6.94	11	75
2.16	17.53	2.44	9.65	11.81	7.31	11	76
2.72	13.23	2.57	10.36	10.21	11.83	11	77
2.94	15.11	4.62	10.7	14.48	7.94	11	78
1.57	14.89	3.27	11.5	11.74	9.08	11	79
2.16	16.17	3.24	12.97	9.3	7.07	25	108
2.24	16.7	2.96	11.77	10.64	5.97	25	109
2.85	17.05	1.98	10.49	8.96	8.28	25	110
1.36	15.17	2.56	12.52	10.86	8.33	25	111
2.65	12.46	5.41	12.13	6.66	4.5	25	112
2.01	13.39	2.16	13.54	11.57	8.53	26	113
2.22	13.37	2.82	10.82	9.62	10.87	26	114
2.02	13.76	2.51	13.31	11.29	7.83	26	115
2.36	14.6	2.77	12.34	11.79	7.76	26	116
1.7	13.55	1.99	12.57	11.56	8.24	26	117
2.5	12.33	2.35	13.58	11.27	11.37	26	118
2.06	13.75	2.93	11.26	11.26	7.87	26	119
1.86	12.81	2.03	13.95	11.58	10.07	26	120
2.66	12.19	2.79	14.02	13.02	7.51	27	121
5.28	14.56	4.51	14.05	14.82	5.71	27	122
3.05	15.95	3.23	12.94	11.05	6.31	27	123
2.74	14.64	3.23	14.75	12.92	6.73	27	124
2.1	12.16	4.2	14.02	10.02	6.46	27	125
3.38	16.67	3.49	14.65	10.02	6.35	27	126
2.16	13.57	3.08	16.74	10.91	6.6	27	127
2.77	10.92	2.77	12.82	10.49	7.74	28	128
3.07	15.06	4.36	15.06	12.69	10.4	28	129
1.93	13.11	3.17	15.3	10.09	9.73	28	130
2.58	14.66	3.19	13.09	12.9	10.36	28	131
2.48	11.04	4.53	11.91	11.85	9.32	28	132
2.47	13.44	3.35	12.95	12.7	11.86	28	133
2.32	12.49	2.95	14.23	11.02	9.04	28	134
2.63	13.63	2.32	14.64	12.32	14.05	28	135
2.81	16.54	2.72	13.65	12.42	15.09	28	136
1.41	14.7	2.52	14.6	11.41	9.4	28	137
3.11	16.47	3.6	13.61	11.61	11.26	28	138
2.92	14.22	3.06	15	10.62	9.42	30	143
2.83	14.45	4.1	11.62	11.12	7.61	30	144
3.89	17.85	3.8	11.71	11	8.87	30	145
3.54	15.19	3.91	14.78	10.53	8.98	30	146
2.78	14.4	3.53	13.13	10.56	7.78	30	147
3.1	15.34	2.28	12.89	11.23	10.48	30	148
1.04	14.26	3.76	13.16	11.6	9.02	31	149
4.16	13.76	4.86	12.49	7.86	7.09	31	150
3.06	14.24	4.15	11.51	9.27	10.53	31	151
3.54	12.2	5.25	11.15	7.35	8.02	31	152
2.5	13.71	3.37	12.19	6.96	6.56	31	153
2.77	13.9	4.24	11.13	9.49	7.66	31	154
2.11	12.69	3.42	13.75	9.87	8.63	31	155
3.39	15.91	4.77	12.93	8.3	7.73	31	156
3.24	15.66	4.04	12.06	7.72	8.45	31	157
3.05	14.07	2.33	11.72	11.68	11.6	32	158
3.06	16.75	2.91	11.79	12.09	13.53	32	159
2.44	14.44	2.65	13.22	10.88	8.85	32	160
1.66	13.95	1.87	11.62	10.11	12.55	32	161
3.07	18.03	2.64	10.5	12.38	13.29	32	162
2.12	15.64	2.85	14.81	11.5	8.63	32	163
3.02	14.22	2.03	12.42	10.72	6.6	32	164
1.42	15.52	3.07	10.72	11.69	6.98	32	165
2.62	14.5	3.44	10.84	12.71	6.08	33	166
3.67	12.82	5.2	11.92	10.46	8.69	33	167
3.09	15.94	3.48	11.3	14.78	7.96	33	168
4.12	13.92	4.38	9.63	12.43	9.36	33	169
1.54	16.51	4.41	12.67	13.63	6.43	33	170
3.12	15.32	3.53	10.94	14.55	7.71	33	171
3.21	15.9	3.28	11.58	12.06	7.24	33	172
3.32	14.01	3.02	12.03	11.08	6.63	33	173
2.26	10.16	3.69	10.76	9.41	5.8	33	174
2.23	12.18	2.28	12.57	9.65	5.96	33	175
1.9	16.17	2.73	9.93	10.88	6.08	34	176
2.04	12.54	2.85	10.49	8.55	5.79	34	177
2.26	14.72	3.05	11.29	11.45	11.19	34	178
1.85	13.55	1.85	13.35	5.34	6.01	34	179
4.38	13.25	3.43	8.64	6.15	5.35	34	180
3.64	14.93	3.02	12.57	10.51	12.54	34	181
2.41	13.47	3.42	10.75	7.44	5.29	34	182
2.46	14.76	2.69	13.71	11.66	6.59	35	183
1.86	14.42	3.28	14.33	12.85	8.37	35	184
2.77	13.57	3.44	14.45	10.67	7.22	35	185
1.7	13.85	3.25	14.28	7.42	5.92	35	186
1.44	14.66	2.92	12.92	9.88	8.84	35	187
1.64	12.06	1.6	13.75	10.23	5.24	35	188
2.12	12.52	2.89	15.27	11.52	7	36	189
3.81	11.53	2.74	16	10.45	6.03	36	190
2.95	13.88	2.31	17.24	10.58	6.33	36	191
2.84	13.18	3.62	13.39	12.14	7.04	36	192
1.77	13.3	1.62	15.41	9.91	6.33	36	193
1.51	11.55	2.82	15.74	12.44	7.1	36	194
2	15.07	2.33	13.28	11.74	8.64	36	195
2.47	12.37	2.56	14.93	13.78	8.39	36	196
3.51	11.33	3.01	16.19	12.03	7.07	36	197
1.67	10.37	2.69	16.33	9.09	5.18	36	198
2.33	15.57	3.04	15.97	12.58	7.28	36	199
2.8	13.07	3.91	13.83	12.96	7.59	36	200
2.25	12.42	2.67	16.08	10.5	7.67	36	201
1.97	14.77	3.57	14.34	10.33	7.05	37	202
1.82	12.69	2.13	14.98	10.5	8.78	37	203
3.47	12.48	2.81	15.2	9.01	8.02	37	204
2.2	11.73	3.1	14.99	9.24	6.92	37	205
3.74	9.27	5.2	15.93	7.97	5.04	37	206
2.83	13.66	3.73	12.35	10.97	7.55	37	207
2.78	14.44	4.81	19.63	11.11	6.21	37	208
3.88	13.51	4.82	16.45	9.23	6.67	37	209
2.94	13.94	3.84	15.41	11.57	6.71	37	210
1.68	16.56	4.54	10.69	11.95	6.91	38	211
1.71	14.19	3.65	15.1	10.31	7.66	38	212
2.4	15.18	3.91	12.21	10.95	7.13	38	213
2	14.69	4.08	14.09	10.24	6.54	38	214
3.45	14.52	2.71	13.22	12.37	9.32	38	215
2.18	14.71	2.99	13.42	10.35	6.83	38	216
3.01	13.01	3.7	14	11.16	7.36	38	217
2.88	15.87	3.56	10.29	10.29	7.48	38	218
2.79	13.92	4.64	13.45	11.41	6.95	38	219
2.41	10.94	2.84	15.5	8.79	7.35	40	224
2.83	8.7	2.69	14.15	10.77	7.79	40	225
1.44	11.16	2.2	15.76	8.62	7.64	40	226
2.16	9.3	3.71	15.23	13.61	7.73	40	227
2.9	14.92	2.71	15.58	11.29	7.73	40	228
2.28	12.11	1.96	15.15	9.8	9.4	40	229
2.68	10.33	1.28	12.9	11.61	7.65	40	230
2.53	10.99	2.44	14.33	10.94	8.51	40	231
2.5	12.33	2.55	15.83	12.01	8.71	40	232
2.74	10.12	3.97	14.23	10.81	6.65	40	233
2.71	14.2	1.81	14.51	10.7	7.58	41	234
1.61	15.65	1.8	15.28	6.55	7.42	41	235
2.43	12.19	3.25	15.86	7.46	6.79	41	236
1.51	14.15	2.58	13.81	12.15	10.34	41	237
2.77	11.16	1.65	15.98	9.05	9.71	41	238
3.19	13.4	1.91	15	10.74	9.13	41	239
2.2	13.31	2.2	13.67	13.17	10.7	41	240
3.39	13.56	3.23	12.82	9.59	9.86	41	241
2.24	13.06	1.49	13.31	12.81	8.12	41	242
2.45	14.77	1.09	14.5	10.03	8.74	41	243
1.71	12.2	1.41	16.23	11.59	6.66	41	244
2.11	10.04	3.49	13.53	11.63	7.11	43	249
4.44	10.66	3.06	14.18	12.4	8.95	43	250
1.56	14.86	2.2	14.91	9.66	7.17	43	251
2.4	10.67	2.79	15.16	9.93	7.38	43	252
3.27	11.5	3.5	11.73	10.75	9.47	43	253
3.81	12.29	4.05	13.76	9.95	8.75	43	254
3.38	12.35	4.69	12.63	7.66	5.64	43	255
1.94	11.48	3.58	13.11	9.39	7.22	43	256
1.96	12.41	2.04	15.73	7.14	6.09	44	257
2.13	12.28	2.38	16.92	11.53	9.28	44	258
2.91	13.77	2.83	13.93	9.05	7	44	259
1.51	13.2	2.94	14.71	9.54	7.62	44	260
1.81	12.35	3.68	13.57	9.89	10.99	44	261
1.95	14.66	2.7	14.05	10.28	8.63	44	262
3.27	12.97	2.16	15.23	10	9.63	44	263
2.38	13.28	6.02	15.35	8.52	6.94	44	264
3.12	12.61	3.87	13.02	9.1	10	44	265
2.92	13.57	4.06	14.75	11.26	7.18	44	266
2.77	15.17	3.33	15.43	8.74	6.76	44	267
1.42	14.05	3.57	12.63	9.24	7.61	44	268
2.33	16.63	2.58	14.09	9.58	7.66	44	269
2.25	11.96	2.07	15.81	8.58	7.28	44	270
3.83	12.64	3.83	19.54	11.88	9.67	45	272
3.55	15.6	4.43	13.83	10.82	6.2	45	273
2.88	10.82	4.57	11.54	11.54	6.3	45	274
3.77	10.04	6.69	12.13	12.97	7.03	45	275
3.05	11.61	1.83	11.41	8.96	8.47	45	276
4.21	12.45	2.11	11.69	11.3	8.03	45	277
3.28	10.75	4.78	12.84	9.55	8.38	45	278
2.48	11.63	2.58	15.82	13.13	7.94	46	279
2.6	12.26	3.35	11.43	11.32	5.74	46	280
2.6	12.86	2.09	15.54	12.13	8.7	46	281
2.94	13.14	2.64	12.61	11.12	7.16	46	282
2.45	12.56	2.16	13.19	12.6	9.61	46	283
3.08	14.28	1.95	16.11	10.13	7.47	46	284
3.13	12.39	2.87	12.48	10.13	8.33	46	285
2.92	12.48	3.05	11.73	10.43	6.51	46	286
3.18	13.57	2.6	12.53	11.36	7.94	46	287
1.69	13.41	1.25	14.46	9.12	7.38	48	289
1.29	12.95	3.05	18.13	9.82	6.14	48	290
1.77	12.06	1.96	13.95	10.22	6.19	48	291
3.6	15.18	1.76	16.56	10.81	6.39	48	292
1.6	16.61	4.47	12.78	11.5	4.89	48	293
1.91	13.15	1.65	15.76	11.5	6.61	48	294
1.6	13.21	2.88	13.16	9.54	6.32	48	295
2.08	15.44	2.74	13.47	10.51	7.13	48	296
2.23	12.84	3.35	14.51	10.88	5.02	48	297
2.09	10.9	2.44	15.17	8.72	6.3	48	298
1.91	15.9	2.53	13.79	9.28	6.1	48	299
3.31	12.05	3.01	17.92	8.58	5.4	49	300
2.56	11.11	2.08	16.12	10.01	5.12	49	301
2.25	10.96	5.06	11.24	8.71	4.94	49	302
1.31	12.03	2.05	12.68	13.91	7.36	49	303
2.07	11.7	2.07	11.88	9.47	5.59	49	304
3.32	12.12	2.63	13.98	9.96	5.04	49	305
3.61	10.56	2.54	13.64	8.42	5.67	49	306
2.06	13.07	2.41	15.6	10.89	5.45	49	307
3.7	9.76	5.92	15.68	10.21	4.51	49	308
3.07	10.32	3.49	17.99	10.18	6.35	49	309
1.99	11.12	3.09	10.69	10.02	6.59	50	310
3.43	10.89	3.79	14.32	12.48	9.5	50	311
1.79	11.24	1.91	13.4	12.08	7.6	50	312
3.78	12.08	2.67	12.82	8.3	6.02	50	313
2.14	13.66	2.17	14.57	11.45	7.58	50	314
3.48	14.01	3.48	12.54	12.06	7.18	50	315
3.28	13.7	3.97	12.46	11.22	7.87	51	316
2.42	11.36	5.2	11.58	8.06	7.8	51	317
3.6	13.03	5.13	12.75	7.48	7.14	51	318
3.65	11.76	3.65	16.16	9.26	9.13	51	319
2.86	11.73	4.26	11.45	9.92	8.04	51	320
2.71	9.92	4.27	12.63	9.31	7.34	51	321
3.1	12.69	3.64	10.89	10.16	8.93	51	322
3.14	13.41	3.41	11.15	11.25	9.43	51	323
2.31	11.86	3.73	9.32	10.14	6.18	51	324
3.35	10.73	4.44	12.53	8.43	7.44	51	325
2.75	10	3.93	12.6	7.11	6.28	51	326
2.01	12.16	4.6	12.26	8.91	6.57	51	327
3.24	10.49	3.89	13.12	8.99	7.32	51	328
3.37	9.67	3.3	14.62	7.95	6.51	51	329
3.79	10.11	2.98	12.55	11.1	5.62	51	330
3.04	12.84	3.5	14.53	10.11	12.11	53	334
4.37	14.88	2.94	13.77	11.68	10.71	53	335
3.81	14.12	2.47	12.46	11.44	8.69	53	336
2.62	13.73	3.64	13.93	10.33	8.81	53	337
1.96	15.4	2.99	11.19	12.14	8.16	53	338
3.38	14.94	2.4	12.19	11.45	11.27	53	339
3.37	12.23	3.99	12.41	13.18	6.85	53	340
2.54	11.84	4.14	12.23	9.57	6.61	53	341
1.89	13.74	3.27	11.47	10.79	6.16	53	342
2.91	15.51	3.19	15.82	10.01	8.18	53	343
3.34	12.81	3.91	12.56	11.08	6.98	53	344
2.71	14.28	5.16	11.07	12.81	6.27	54	345
2.1	14.82	2.38	11.67	10.84	6.17	54	346
2.19	11.33	3.18	11.06	10.3	7.59	54	347
2.3	11.71	3.1	10.95	10.3	6.2	54	348
3.35	13.08	3.68	14.14	12.1	6.64	54	349
2.13	16.34	2.31	9.24	9.24	6.62	54	350
0.81	13.85	5.01	9.55	13.15	4.34	54	351
2.44	12.46	4.26	11.63	11.47	7.11	54	352
3.75	15.78	2.5	9.22	9.06	6.74	54	353
4.27	10.54	3.32	13.86	9.85	6.78	54	354
2.15	10.49	3.34	14.24	10.01	8.11	54	355
1.49	12.71	6.64	13.63	10.19	5.74	54	356
2.66	9.76	2.59	11.69	10.56	9.07	54	357
2.49	13.19	3.84	16.15	12.31	8.69	54	358
2.68	12.52	3.75	12.67	8.87	11.09	56	362
3.13	10.88	3.63	14.67	8.85	9.48	56	363
3.18	11.03	3.58	14.8	7.7	9.11	56	364
2.95	13.11	4.57	12.15	12.08	7.59	56	365
3.56	14.24	2.98	12.08	12.19	8.74	56	366
2.65	12.3	3.37	15.1	10.59	7.59	56	367
1.41	14.22	4.69	15	8.28	6.81	56	368
1.94	10	3.82	12.15	11.74	6.18	56	369
3.3	14.01	3.13	13.19	12.2	8.27	56	370
2.63	16.4	4.99	10.79	10.2	11.95	57	371
2.6	16.42	3.11	11.86	10.08	10.11	57	372
3.58	16.15	5.07	11.96	9.93	10.07	57	373
5.21	16.4	6.78	15.93	8.99	8.13	57	374
2.38	15.06	4.87	11.63	9.14	9.46	57	375
2.72	14.72	3.43	12.7	7.56	9.19	57	376
2.69	12.53	6.32	14.29	6.79	6.72	57	377
2.16	15.3	4.38	11.8	8.76	10.77	57	378
2.84	14.62	7.07	12.84	10.8	7.84	57	379
2.22	16.98	6.58	11.56	10.49	8.04	57	380
2.56	12.91	4.21	17.01	9.28	6.51	58	381
2.44	14.38	3.84	13.48	8.68	5.73	58	382
2.38	14.82	6.95	14.55	9.88	6.51	58	383
2.52	15.14	7.81	13.82	10.58	5.51	58	384
3.03	14.89	5.07	14.98	9.66	5.22	58	385
2.29	14.94	6.39	12.02	9.17	5.18	58	386
1.32	15.9	5.35	13.01	7.41	5	58	387
4.17	15.55	2.92	13.74	11.48	6.04	58	388
1.44	13.23	4.09	16.52	9.7	6.24	58	389
1.66	10.06	2.96	15.98	9.11	5.22	58	390
2.36	12.13	3.94	12.39	8.56	6.59	59	391
2.6	13.89	4.72	12.72	11.42	9.88	59	392
2.02	14.81	3.03	11.6	10.02	12.78	59	393
2.16	15.05	3.72	11.94	8.74	10.61	59	394
3.48	16.05	2.51	15.6	10.24	13.05	59	395
2.93	13.36	3.4	12.48	8.71	10.13	59	396
1.67	15.79	3.26	12.53	7.8	9.21	59	397
3.59	14.14	3.11	14.65	9.74	8.17	59	398
2.98	14.12	4.08	12.59	11.5	10.1	59	399
2.27	18.16	2.21	12.29	9.33	15.32	60	400
2.19	17.97	3.49	13.59	8.81	10.6	60	401
2.48	17.48	1.94	11.95	8.38	10.99	60	402
2.91	13.48	2.99	13.81	9.14	8.48	60	403
1.92	15.74	2.98	14.08	6.96	7.62	60	404
2.04	16.1	2.88	12.25	10.87	10.41	60	405
3.05	15.32	3.42	13.6	7.96	9.82	60	406
2.1	16.97	2.24	11.33	9.05	7.75	60	407
2.49	14.36	3.18	12.23	9.84	6.77	60	408
2.29	20.69	1.94	12.11	8.8	8.58	61	409
3.13	16.23	1.94	13.32	9.91	13.07	61	410
3.08	15.06	2.82	12.13	10.08	10.81	61	411
2.16	17.4	2.94	17.23	7.88	12.03	61	412
3.06	18.87	2.52	13.16	9.31	9.85	61	413
2.43	17.21	2.08	13.41	9.78	10.78	61	414
2.54	15.8	3.59	12.33	7.74	8.23	61	415
2.33	17.93	2.2	13.16	9.79	8.74	61	416
1.6	17.8	3.2	12.67	9.12	10.62	61	417
2.1	14.1	3.62	17.14	8.76	5.83	62	418
3.08	15.69	4.92	15.54	7.54	4.22	62	419
1.84	17.75	3.03	14.02	9.1	8.91	62	420
2.99	13.73	3.51	12.44	6.14	5.6	62	421
3.25	15.77	2.79	16.69	7.63	6.46	62	422
2.14	14.63	3.42	13.38	8.03	7.08	62	423
2.56	13.83	3.67	11.31	11.93	10.35	63	424
2	14.18	3.33	11.98	8.34	10.62	63	425
3.57	14.52	2.86	11.99	11.34	10.24	63	426
3.07	13.58	4.75	9.81	13.34	11.21	63	427
2.39	12.85	4.73	10.41	11.9	10.36	63	428
2.63	12.08	4.3	15.28	9.26	7.07	63	429
3.22	16.63	3.99	9.92	13.03	9.86	63	430
3.54	14.92	3.74	13.76	11.46	9.6	63	432
2.82	13.27	3.29	13.62	11.95	8.67	63	433
2.73	12.42	4.6	16.71	9.81	7.19	64	434
3.38	12.8	2.21	15.2	8.97	7.7	64	435
3.39	12.39	3.72	15.95	9.32	7.25	64	436
4.01	15.85	4.97	15.57	11.27	7.07	64	437
2.57	14.79	5.03	13.27	11.46	8.87	64	438
3.52	12.33	5.46	14.71	8.81	5.91	64	439
2.67	19.16	1.8	12.1	7.81	10.87	65	440
2.39	16.03	3.31	13.78	8.09	8.36	65	441
3.21	12.82	4.56	12.7	6.54	7.72	65	442
2.89	17.1	3.49	12.76	8.92	8.92	65	443
3.1	14.29	2.4	12.89	7.99	7.25	65	444
1.75	16.29	3.62	13.51	8.66	9.85	65	445
2.11	20.8	4.56	12.63	11.13	11.3	65	446
2.81	15.29	3.59	14.2	10.45	6.68	65	447
1.75	20.91	3.79	11.77	10.7	9.43	65	448
2.4	13.22	2.08	12.02	7.38	7.15	65	449
4.57	13.97	4.31	14.91	9.66	8.53	66	450
2.92	13.74	3.57	13.74	7.68	6.84	66	451
2.93	12.31	4.14	14.73	9.18	6.88	66	452
3.95	11.58	4.1	15.82	11.58	7.53	66	453
3.13	12.02	3.21	15.14	11.11	7.11	66	454
4.42	10.06	3.48	17.48	7.33	6.08	66	455
2.67	11.7	2.78	18.54	7.07	6.9	66	456
3.55	12.77	3.83	15.46	9.22	8.2	66	457
3.96	12.82	3.58	17.81	7.82	8.1	66	458
1.64	14.8	1.64	11.21	9.27	8.16	66	459
1.38	13.48	3.91	13.32	7.35	7.06	67	460
2.04	15.59	3.44	14.3	9.19	11.01	67	461
2.41	12.99	3.46	12.94	8.18	9.85	67	462
1.44	13.81	1.85	12.54	9.24	9.56	67	463
2.55	13.74	1.61	13.42	7.83	10.44	67	464
2.53	14.83	2.61	12.71	8.54	9.11	67	465
1.93	12.99	2.2	13.44	7.64	9.55	67	466
1.94	12.29	2.98	13.28	8.22	7.94	67	467
1.7	13.34	1.82	12.17	8.43	8.47	67	468
2.68	13.26	2.6	13.59	9.98	7.64	67	469
2.72	14	3.26	11.76	9.53	9.83	68	470
2.52	13.76	3.01	12.38	9.9	10.32	68	471
2.65	12.81	2.57	12.47	8.75	9.24	68	472
2.57	15.4	3.16	11.58	10.06	10.76	68	473
2.07	14.04	3.56	11.33	8.19	8.7	68	474
2.63	13.45	3.99	10.95	7.89	9.1	68	475
2.77	12.47	2.98	13.91	7.98	10.41	68	476
3.17	12.63	2.81	12.17	8.57	10.54	68	477
2.77	11.54	2.61	12.73	7.99	10.73	68	478
2.35	14.63	1.93	15.14	9.34	11.43	69	479
2.72	15.55	4.12	12.67	9.02	5.04	69	480
4.7	15.7	3.87	13.07	11.52	8.45	69	481
3.27	13.81	2.78	12.18	9.54	8.63	69	482
1.91	14.69	1.91	15.86	8.34	8.67	69	483
3.07	13.47	2.3	15.55	10.19	7.8	69	484
4.38	16	3.4	12.03	9.33	9.29	69	485
3.62	16.14	2.65	12.37	9.58	12.28	69	486
3.83	13.26	4.61	12.59	12.69	9.02	70	487
3.06	13.42	4.02	11.72	11.72	7.5	70	488
2.39	12.9	4.73	11.68	11.25	8.56	70	489
3.62	12.28	3.31	11.83	9.42	7.51	70	490
2.69	12.56	5.49	12.7	10.83	6.56	70	491
2.4	12.16	4.99	12.44	11.19	7.36	70	492
2.7	11.72	5.69	13.41	10.85	7.3	70	493
2.36	15.7	3.43	10.91	11.15	10.28	70	494
2.18	14.95	3.78	9.95	13.78	9.49	70	495
2.75	13.79	3.59	9.8	13.73	7.89	70	496
3.34	13.98	3.65	10.22	12.28	9.08	70	497
3.88	11.3	3.49	10.97	12.23	10.97	71	498
3.87	12.69	3.93	12.75	9.91	11.7	71	499
3.9	14.52	2.83	14.14	11.25	10.54	71	500
3.3	12.82	3.53	12.48	11.13	7.42	71	501
3.08	13.41	4.77	11.53	11.05	8.16	71	502
3.38	14.44	5.94	12.21	11.01	8.81	71	503
3.1	11.39	3.05	14.45	10.17	9.36	71	504
2.13	14.59	3.67	10.05	13.62	9.08	71	505
2.79	15	3.56	10.54	13.61	7.96	71	506
1.96	15.7	3.13	11.54	9.78	7.23	72	507
2.65	14.42	3.23	12.83	8.88	7.59	72	508
2.62	15.67	2.78	11.55	11.19	8.43	72	509
1.18	16.15	3.38	11.49	7.85	6.99	72	510
3.34	16.65	3.49	9.92	10.37	8.02	72	511
3.41	17.27	3.41	13.48	9.13	7.51	72	512
2.44	14.67	3.45	11.07	9.64	8.83	72	513
2.64	15.02	3.11	11.84	11.5	8.69	73	514
2.78	14.22	2.46	10.09	8.66	12.59	73	515
2.22	18.33	3.49	12.07	12.25	12.89	73	516
3.71	16.77	3.55	13.91	11.51	9.73	73	517
3.61	12.85	3.4	12.85	9.98	7.98	73	518
4.43	18.29	3.54	9.93	10.76	10.62	73	519
2.17	16.63	4.94	10.6	8.31	9.12	73	520
3.15	16.74	4.6	9.91	11.56	10.5	73	521
1.67	13.74	3.03	13.81	8.35	9.43	74	522
2.53	17.42	4.07	12.67	9.1	7.98	74	523
2.19	16.05	3	12.42	11.43	7.36	74	524
3.29	18.73	2.18	13.74	10.97	14.37	74	525
1.43	16.29	3.15	16.32	8.59	10.09	74	526
2.68	16.53	2.98	16.93	8.69	9.37	74	527
1.91	15.45	2.26	15.8	8.2	9.03	74	528
2.18	14.84	3.89	14.78	6.75	7.19	74	529
2.2	13.18	3.79	12.48	11.07	10.19	74	530
3	17.14	6.3	13.6	9.72	9.28	74	531
4.13	13.62	4.09	14.46	9.41	10.28	74	532
2.56	12.42	4.67	14.16	10.02	11.55	75	533
2.9	11.24	3.42	12.43	11.9	9.96	75	534
2.6	12.37	3.38	12.65	11.1	7.37	75	535
2.09	15.5	2.46	11.44	11.89	14.35	75	537
3.15	15.06	3.38	9.5	12.6	10.04	75	538
2.64	13.19	3.52	11.17	8.8	10.53	75	539
2.39	10.17	4.87	9.32	8.46	7.01	75	540
4.47	12.16	0.99	15.63	7.69	7.2	75	541
3.55	15.51	3.51	12.57	12.9	15.41	75	542
3.43	15.67	4.51	12.98	8.91	5.9	76	543
2.12	13.51	2.39	12.64	8.14	9.22	76	544
3.52	14.85	3.13	13.49	9.06	9.3	76	545
4.41	17.27	3.26	12.09	8.45	5.73	76	546
3.21	12.39	6.85	12.54	7.87	4.83	76	547
2.17	14.94	5.25	15.51	9.01	7.76	76	548
3.31	13.5	4.64	13.92	9.11	5.92	76	549
3.63	13.39	5.3	13.25	8.37	7.55	76	550
2.49	14.06	4.82	17.25	8.94	6.34	76	551
1.55	16.69	2.82	13.24	10.42	9.66	76	552
4.46	17.17	3.57	14.01	11.54	7.7	76	553
4.03	14.45	3.04	14.14	9.86	11.27	76	554
2.92	15.37	3.24	12.15	9.4	10.19	77	555
2.64	14	2.64	12.73	8.14	10.76	77	556
